run,method,seed,query_set,task,subset,ndcg_at_10
G1-BGE-M3-INFONCE-Seed3407-s3407,G1-BGE-M3-INFONCE,3407,gpt_reasoning,BrightRetrieval,aops,0.0389
G1-BGE-M3-INFONCE-Seed3407-s3407,G1-BGE-M3-INFONCE,3407,gpt_reasoning,BrightRetrieval,theoremqa_theorems,0.6181
G1-BGE-M3-INFONCE-Seed3407-s3407,G1-BGE-M3-INFONCE,3407,gpt_reasoning,BrightRetrieval,theoremqa_questions,0.1637
G1-BGE-M3-INFONCE-s42,G1-BGE-M3-INFONCE,42,original,BrightRetrieval,biology,0.1813
G1-BGE-M3-INFONCE-s42,G1-BGE-M3-INFONCE,42,original,BrightRetrieval,earth_science,0.1700
G1-BGE-M3-INFONCE-s42,G1-BGE-M3-INFONCE,42,original,BrightRetrieval,economics,0.1471
G1-BGE-M3-INFONCE-s42,G1-BGE-M3-INFONCE,42,original,BrightRetrieval,psychology,0.1982
G1-BGE-M3-INFONCE-s42,G1-BGE-M3-INFONCE,42,original,BrightRetrieval,robotics,0.1554
G1-BGE-M3-INFONCE-s42,G1-BGE-M3-INFONCE,42,original,BrightRetrieval,stackoverflow,0.1458
G1-BGE-M3-INFONCE-s42,G1-BGE-M3-INFONCE,42,original,BrightRetrieval,sustainable_living,0.1653
G1-BGE-M3-INFONCE-s42,G1-BGE-M3-INFONCE,42,original,BrightRetrieval,pony,0.0876
G1-BGE-M3-INFONCE-s42,G1-BGE-M3-INFONCE,42,original,BrightRetrieval,leetcode,0.1006
G1-BGE-M3-INFONCE-s42,G1-BGE-M3-INFONCE,42,original,BrightRetrieval,aops,0.0223
G1-BGE-M3-INFONCE-s42,G1-BGE-M3-INFONCE,42,original,BrightRetrieval,theoremqa_theorems,0.0472
G1-BGE-M3-INFONCE-s42,G1-BGE-M3-INFONCE,42,original,BrightRetrieval,theoremqa_questions,0.1000
G1-BGE-M3-INFONCE-s42,G1-BGE-M3-INFONCE,42,gpt_reasoning,BrightRetrieval,biology,0.2531
G1-BGE-M3-INFONCE-s42,G1-BGE-M3-INFONCE,42,gpt_reasoning,BrightRetrieval,earth_science,0.2430
G1-BGE-M3-INFONCE-s42,G1-BGE-M3-INFONCE,42,gpt_reasoning,BrightRetrieval,economics,0.2610
G1-BGE-M3-INFONCE-s42,G1-BGE-M3-INFONCE,42,gpt_reasoning,BrightRetrieval,psychology,0.3375
G1-BGE-M3-INFONCE-s42,G1-BGE-M3-INFONCE,42,gpt_reasoning,BrightRetrieval,robotics,0.1978
G1-BGE-M3-INFONCE-s42,G1-BGE-M3-INFONCE,42,gpt_reasoning,BrightRetrieval,stackoverflow,0.1593
G1-BGE-M3-INFONCE-s42,G1-BGE-M3-INFONCE,42,gpt_reasoning,BrightRetrieval,sustainable_living,0.2175
G1-BGE-M3-INFONCE-s42,G1-BGE-M3-INFONCE,42,gpt_reasoning,BrightRetrieval,pony,0.0876
G1-BGE-M3-INFONCE-s42,G1-BGE-M3-INFONCE,42,gpt_reasoning,BrightRetrieval,leetcode,0.1006
G1-BGE-M3-INFONCE-s42,G1-BGE-M3-INFONCE,42,gpt_reasoning,BrightRetrieval,aops,0.0388
G1-BGE-M3-INFONCE-s42,G1-BGE-M3-INFONCE,42,gpt_reasoning,BrightRetrieval,theoremqa_theorems,0.6115
G1-BGE-M3-INFONCE-s42,G1-BGE-M3-INFONCE,42,gpt_reasoning,BrightRetrieval,theoremqa_questions,0.1673
G1-BGE-M3-LAMBDALOSS-Seed2026-s2026,G1-BGE-M3-LAMBDALOSS,2026,original,BrightRetrieval,biology,0.1739
G1-BGE-M3-LAMBDALOSS-Seed2026-s2026,G1-BGE-M3-LAMBDALOSS,2026,original,BrightRetrieval,earth_science,0.1445
G1-BGE-M3-LAMBDALOSS-Seed2026-s2026,G1-BGE-M3-LAMBDALOSS,2026,original,BrightRetrieval,economics,0.1256
G1-BGE-M3-LAMBDALOSS-Seed2026-s2026,G1-BGE-M3-LAMBDALOSS,2026,original,BrightRetrieval,psychology,0.1668
G1-BGE-M3-LAMBDALOSS-Seed2026-s2026,G1-BGE-M3-LAMBDALOSS,2026,original,BrightRetrieval,robotics,0.1293
G1-BGE-M3-LAMBDALOSS-Seed2026-s2026,G1-BGE-M3-LAMBDALOSS,2026,original,BrightRetrieval,stackoverflow,0.1357
G1-BGE-M3-LAMBDALOSS-Seed2026-s2026,G1-BGE-M3-LAMBDALOSS,2026,original,BrightRetrieval,sustainable_living,0.1694
G1-BGE-M3-LAMBDALOSS-Seed2026-s2026,G1-BGE-M3-LAMBDALOSS,2026,original,BrightRetrieval,pony,0.0366
G1-BGE-M3-LAMBDALOSS-Seed2026-s2026,G1-BGE-M3-LAMBDALOSS,2026,original,BrightRetrieval,leetcode,0.1500
G1-BGE-M3-LAMBDALOSS-Seed2026-s2026,G1-BGE-M3-LAMBDALOSS,2026,original,BrightRetrieval,aops,0.0252
G1-BGE-M3-LAMBDALOSS-Seed2026-s2026,G1-BGE-M3-LAMBDALOSS,2026,original,BrightRetrieval,theoremqa_theorems,0.0425
G1-BGE-M3-LAMBDALOSS-Seed2026-s2026,G1-BGE-M3-LAMBDALOSS,2026,original,BrightRetrieval,theoremqa_questions,0.0791
G1-BGE-M3-LAMBDALOSS-Seed2026-s2026,G1-BGE-M3-LAMBDALOSS,2026,gpt_reasoning,BrightRetrieval,biology,0.2472
G1-BGE-M3-LAMBDALOSS-Seed2026-s2026,G1-BGE-M3-LAMBDALOSS,2026,gpt_reasoning,BrightRetrieval,earth_science,0.2021
G1-BGE-M3-LAMBDALOSS-Seed2026-s2026,G1-BGE-M3-LAMBDALOSS,2026,gpt_reasoning,BrightRetrieval,economics,0.2305
G1-BGE-M3-LAMBDALOSS-Seed2026-s2026,G1-BGE-M3-LAMBDALOSS,2026,gpt_reasoning,BrightRetrieval,psychology,0.2942
G1-BGE-M3-LAMBDALOSS-Seed2026-s2026,G1-BGE-M3-LAMBDALOSS,2026,gpt_reasoning,BrightRetrieval,robotics,0.1597
G1-BGE-M3-LAMBDALOSS-Seed2026-s2026,G1-BGE-M3-LAMBDALOSS,2026,gpt_reasoning,BrightRetrieval,stackoverflow,0.1658
G1-BGE-M3-LAMBDALOSS-Seed2026-s2026,G1-BGE-M3-LAMBDALOSS,2026,gpt_reasoning,BrightRetrieval,sustainable_living,0.2142
G1-BGE-M3-LAMBDALOSS-Seed2026-s2026,G1-BGE-M3-LAMBDALOSS,2026,gpt_reasoning,BrightRetrieval,pony,0.0366
G1-BGE-M3-LAMBDALOSS-Seed2026-s2026,G1-BGE-M3-LAMBDALOSS,2026,gpt_reasoning,BrightRetrieval,leetcode,0.1500
G1-BGE-M3-LAMBDALOSS-Seed2026-s2026,G1-BGE-M3-LAMBDALOSS,2026,gpt_reasoning,BrightRetrieval,aops,0.0479
G1-BGE-M3-LAMBDALOSS-Seed2026-s2026,G1-BGE-M3-LAMBDALOSS,2026,gpt_reasoning,BrightRetrieval,theoremqa_theorems,0.4254
G1-BGE-M3-LAMBDALOSS-Seed2026-s2026,G1-BGE-M3-LAMBDALOSS,2026,gpt_reasoning,BrightRetrieval,theoremqa_questions,0.1031
G1-BGE-M3-LAMBDALOSS-Seed3407-s3407,G1-BGE-M3-LAMBDALOSS,3407,original,BrightRetrieval,biology,0.1746
G1-BGE-M3-LAMBDALOSS-Seed3407-s3407,G1-BGE-M3-LAMBDALOSS,3407,original,BrightRetrieval,earth_science,0.1404
G1-BGE-M3-LAMBDALOSS-Seed3407-s3407,G1-BGE-M3-LAMBDALOSS,3407,original,BrightRetrieval,economics,0.1227
G1-BGE-M3-LAMBDALOSS-Seed3407-s3407,G1-BGE-M3-LAMBDALOSS,3407,original,BrightRetrieval,psychology,0.1571
G1-BGE-M3-LAMBDALOSS-Seed3407-s3407,G1-BGE-M3-LAMBDALOSS,3407,original,BrightRetrieval,robotics,0.1291
G1-BGE-M3-LAMBDALOSS-Seed3407-s3407,G1-BGE-M3-LAMBDALOSS,3407,original,BrightRetrieval,stackoverflow,0.1383
G1-BGE-M3-LAMBDALOSS-Seed3407-s3407,G1-BGE-M3-LAMBDALOSS,3407,original,BrightRetrieval,sustainable_living,0.1638
G1-BGE-M3-LAMBDALOSS-Seed3407-s3407,G1-BGE-M3-LAMBDALOSS,3407,original,BrightRetrieval,pony,0.0325
G1-BGE-M3-LAMBDALOSS-Seed3407-s3407,G1-BGE-M3-LAMBDALOSS,3407,original,BrightRetrieval,leetcode,0.1506
G1-BGE-M3-LAMBDALOSS-Seed3407-s3407,G1-BGE-M3-LAMBDALOSS,3407,original,BrightRetrieval,aops,0.0276
G1-BGE-M3-LAMBDALOSS-Seed3407-s3407,G1-BGE-M3-LAMBDALOSS,3407,original,BrightRetrieval,theoremqa_theorems,0.0386
G1-BGE-M3-LAMBDALOSS-Seed3407-s3407,G1-BGE-M3-LAMBDALOSS,3407,original,BrightRetrieval,theoremqa_questions,0.0838
G1-BGE-M3-LAMBDALOSS-Seed3407-s3407,G1-BGE-M3-LAMBDALOSS,3407,gpt_reasoning,BrightRetrieval,biology,0.2414
G1-BGE-M3-LAMBDALOSS-Seed3407-s3407,G1-BGE-M3-LAMBDALOSS,3407,gpt_reasoning,BrightRetrieval,earth_science,0.2026
G1-BGE-M3-LAMBDALOSS-Seed3407-s3407,G1-BGE-M3-LAMBDALOSS,3407,gpt_reasoning,BrightRetrieval,economics,0.2182
G1-BGE-M3-LAMBDALOSS-Seed3407-s3407,G1-BGE-M3-LAMBDALOSS,3407,gpt_reasoning,BrightRetrieval,psychology,0.2905
G1-BGE-M3-LAMBDALOSS-Seed3407-s3407,G1-BGE-M3-LAMBDALOSS,3407,gpt_reasoning,BrightRetrieval,robotics,0.1580
G1-BGE-M3-LAMBDALOSS-Seed3407-s3407,G1-BGE-M3-LAMBDALOSS,3407,gpt_reasoning,BrightRetrieval,stackoverflow,0.1617
G1-BGE-M3-LAMBDALOSS-Seed3407-s3407,G1-BGE-M3-LAMBDALOSS,3407,gpt_reasoning,BrightRetrieval,sustainable_living,0.2072
G1-BGE-M3-LAMBDALOSS-Seed3407-s3407,G1-BGE-M3-LAMBDALOSS,3407,gpt_reasoning,BrightRetrieval,pony,0.0325
G1-BGE-M3-LAMBDALOSS-Seed3407-s3407,G1-BGE-M3-LAMBDALOSS,3407,gpt_reasoning,BrightRetrieval,leetcode,0.1506
G1-BGE-M3-LAMBDALOSS-Seed3407-s3407,G1-BGE-M3-LAMBDALOSS,3407,gpt_reasoning,BrightRetrieval,aops,0.0461
G1-BGE-M3-LAMBDALOSS-Seed3407-s3407,G1-BGE-M3-LAMBDALOSS,3407,gpt_reasoning,BrightRetrieval,theoremqa_theorems,0.4214
G1-BGE-M3-LAMBDALOSS-Seed3407-s3407,G1-BGE-M3-LAMBDALOSS,3407,gpt_reasoning,BrightRetrieval,theoremqa_questions,0.1015
G1-BGE-M3-LAMBDALOSS-s42,G1-BGE-M3-LAMBDALOSS,42,original,BrightRetrieval,biology,0.1668
G1-BGE-M3-LAMBDALOSS-s42,G1-BGE-M3-LAMBDALOSS,42,original,BrightRetrieval,earth_science,0.1376
G1-BGE-M3-LAMBDALOSS-s42,G1-BGE-M3-LAMBDALOSS,42,original,BrightRetrieval,economics,0.1242
G1-BGE-M3-LAMBDALOSS-s42,G1-BGE-M3-LAMBDALOSS,42,original,BrightRetrieval,psychology,0.1627
G1-BGE-M3-LAMBDALOSS-s42,G1-BGE-M3-LAMBDALOSS,42,original,BrightRetrieval,robotics,0.1265
G1-BGE-M3-LAMBDALOSS-s42,G1-BGE-M3-LAMBDALOSS,42,original,BrightRetrieval,stackoverflow,0.1448
G1-BGE-M3-LAMBDALOSS-s42,G1-BGE-M3-LAMBDALOSS,42,original,BrightRetrieval,sustainable_living,0.1644
G1-BGE-M3-LAMBDALOSS-s42,G1-BGE-M3-LAMBDALOSS,42,original,BrightRetrieval,pony,0.0344
G1-BGE-M3-LAMBDALOSS-s42,G1-BGE-M3-LAMBDALOSS,42,original,BrightRetrieval,leetcode,0.1508
G1-BGE-M3-LAMBDALOSS-s42,G1-BGE-M3-LAMBDALOSS,42,original,BrightRetrieval,aops,0.0276
G1-BGE-M3-LAMBDALOSS-s42,G1-BGE-M3-LAMBDALOSS,42,original,BrightRetrieval,theoremqa_theorems,0.0440
G1-BGE-M3-LAMBDALOSS-s42,G1-BGE-M3-LAMBDALOSS,42,original,BrightRetrieval,theoremqa_questions,0.0823
G1-BGE-M3-LAMBDALOSS-s42,G1-BGE-M3-LAMBDALOSS,42,gpt_reasoning,BrightRetrieval,biology,0.2381
G1-BGE-M3-LAMBDALOSS-s42,G1-BGE-M3-LAMBDALOSS,42,gpt_reasoning,BrightRetrieval,earth_science,0.2033
G1-BGE-M3-LAMBDALOSS-s42,G1-BGE-M3-LAMBDALOSS,42,gpt_reasoning,BrightRetrieval,economics,0.2221
G1-BGE-M3-LAMBDALOSS-s42,G1-BGE-M3-LAMBDALOSS,42,gpt_reasoning,BrightRetrieval,psychology,0.2948
G1-BGE-M3-LAMBDALOSS-s42,G1-BGE-M3-LAMBDALOSS,42,gpt_reasoning,BrightRetrieval,robotics,0.1575
G1-BGE-M3-LAMBDALOSS-s42,G1-BGE-M3-LAMBDALOSS,42,gpt_reasoning,BrightRetrieval,stackoverflow,0.1600
G1-BGE-M3-LAMBDALOSS-s42,G1-BGE-M3-LAMBDALOSS,42,gpt_reasoning,BrightRetrieval,sustainable_living,0.2076
G1-BGE-M3-LAMBDALOSS-s42,G1-BGE-M3-LAMBDALOSS,42,gpt_reasoning,BrightRetrieval,pony,0.0344
G1-BGE-M3-LAMBDALOSS-s42,G1-BGE-M3-LAMBDALOSS,42,gpt_reasoning,BrightRetrieval,leetcode,0.1508
G1-BGE-M3-LAMBDALOSS-s42,G1-BGE-M3-LAMBDALOSS,42,gpt_reasoning,BrightRetrieval,aops,0.0515
G1-BGE-M3-LAMBDALOSS-s42,G1-BGE-M3-LAMBDALOSS,42,gpt_reasoning,BrightRetrieval,theoremqa_theorems,0.4093
G1-BGE-M3-LAMBDALOSS-s42,G1-BGE-M3-LAMBDALOSS,42,gpt_reasoning,BrightRetrieval,theoremqa_questions,0.1075
G1-BGE-M3-RELER-Seed2026-s2026,G1-BGE-M3-RELER,2026,original,BrightRetrieval,biology,0.2290
G1-BGE-M3-RELER-Seed2026-s2026,G1-BGE-M3-RELER,2026,original,BrightRetrieval,earth_science,0.2622
G1-BGE-M3-RELER-Seed2026-s2026,G1-BGE-M3-RELER,2026,original,BrightRetrieval,economics,0.1947
G1-BGE-M3-RELER-Seed2026-s2026,G1-BGE-M3-RELER,2026,original,BrightRetrieval,psychology,0.2531
G1-BGE-M3-RELER-Seed2026-s2026,G1-BGE-M3-RELER,2026,original,BrightRetrieval,robotics,0.1689
G1-BGE-M3-RELER-Seed2026-s2026,G1-BGE-M3-RELER,2026,original,BrightRetrieval,stackoverflow,0.1689
G1-BGE-M3-RELER-Seed2026-s2026,G1-BGE-M3-RELER,2026,original,BrightRetrieval,sustainable_living,0.1891
G1-BGE-M3-RELER-Seed2026-s2026,G1-BGE-M3-RELER,2026,original,BrightRetrieval,pony,0.0582
G1-BGE-M3-RELER-Seed2026-s2026,G1-BGE-M3-RELER,2026,original,BrightRetrieval,leetcode,0.0456
G1-BGE-M3-RELER-Seed2026-s2026,G1-BGE-M3-RELER,2026,original,BrightRetrieval,aops,0.0192
G1-BGE-M3-RELER-Seed2026-s2026,G1-BGE-M3-RELER,2026,original,BrightRetrieval,theoremqa_theorems,0.0531
G1-BGE-M3-RELER-Seed2026-s2026,G1-BGE-M3-RELER,2026,original,BrightRetrieval,theoremqa_questions,0.1029
G1-BGE-M3-RELER-Seed2026-s2026,G1-BGE-M3-RELER,2026,gpt_reasoning,BrightRetrieval,biology,0.3193
G1-BGE-M3-RELER-Seed2026-s2026,G1-BGE-M3-RELER,2026,gpt_reasoning,BrightRetrieval,earth_science,0.3619
G1-BGE-M3-RELER-Seed2026-s2026,G1-BGE-M3-RELER,2026,gpt_reasoning,BrightRetrieval,economics,0.2974
G1-BGE-M3-RELER-Seed2026-s2026,G1-BGE-M3-RELER,2026,gpt_reasoning,BrightRetrieval,psychology,0.4399
G1-BGE-M3-RELER-Seed2026-s2026,G1-BGE-M3-RELER,2026,gpt_reasoning,BrightRetrieval,robotics,0.2217
G1-BGE-M3-RELER-Seed2026-s2026,G1-BGE-M3-RELER,2026,gpt_reasoning,BrightRetrieval,stackoverflow,0.1847
G1-BGE-M3-RELER-Seed2026-s2026,G1-BGE-M3-RELER,2026,gpt_reasoning,BrightRetrieval,sustainable_living,0.2677
G1-BGE-M3-RELER-Seed2026-s2026,G1-BGE-M3-RELER,2026,gpt_reasoning,BrightRetrieval,pony,0.0582
G1-BGE-M3-RELER-Seed2026-s2026,G1-BGE-M3-RELER,2026,gpt_reasoning,BrightRetrieval,leetcode,0.0456
G1-BGE-M3-RELER-Seed2026-s2026,G1-BGE-M3-RELER,2026,gpt_reasoning,BrightRetrieval,aops,0.0322
G1-BGE-M3-RELER-Seed2026-s2026,G1-BGE-M3-RELER,2026,gpt_reasoning,BrightRetrieval,theoremqa_theorems,0.7416
G1-BGE-M3-RELER-Seed2026-s2026,G1-BGE-M3-RELER,2026,gpt_reasoning,BrightRetrieval,theoremqa_questions,0.1633
G1-BGE-M3-RELER-Seed3407-s3407,G1-BGE-M3-RELER,3407,original,BrightRetrieval,biology,0.2250
G1-BGE-M3-RELER-Seed3407-s3407,G1-BGE-M3-RELER,3407,original,BrightRetrieval,earth_science,0.2524
G1-BGE-M3-RELER-Seed3407-s3407,G1-BGE-M3-RELER,3407,original,BrightRetrieval,economics,0.1903
G1-BGE-M3-RELER-Seed3407-s3407,G1-BGE-M3-RELER,3407,original,BrightRetrieval,psychology,0.2455
G1-BGE-M3-RELER-Seed3407-s3407,G1-BGE-M3-RELER,3407,original,BrightRetrieval,robotics,0.1761
G1-BGE-M3-RELER-Seed3407-s3407,G1-BGE-M3-RELER,3407,original,BrightRetrieval,stackoverflow,0.1709
G1-BGE-M3-RELER-Seed3407-s3407,G1-BGE-M3-RELER,3407,original,BrightRetrieval,sustainable_living,0.1780
G1-BGE-M3-RELER-Seed3407-s3407,G1-BGE-M3-RELER,3407,original,BrightRetrieval,pony,0.0727
G1-BGE-M3-RELER-Seed3407-s3407,G1-BGE-M3-RELER,3407,original,BrightRetrieval,leetcode,0.0544
G1-BGE-M3-RELER-Seed3407-s3407,G1-BGE-M3-RELER,3407,original,BrightRetrieval,aops,0.0156
G1-BGE-M3-RELER-Seed3407-s3407,G1-BGE-M3-RELER,3407,original,BrightRetrieval,theoremqa_theorems,0.0535
G1-BGE-M3-RELER-Seed3407-s3407,G1-BGE-M3-RELER,3407,original,BrightRetrieval,theoremqa_questions,0.1012
